"@ICICIBank_Care Hi, I was told that an executive would come down on Sunday to collect my documents for the credit card. No one turned up.",Displeasure
@TheOfficialSBI I have written to you about three days back. No reply or response yet. A/c no 20057246100.,Displeasure
@ICICIBank @ICICIBank_Care wrong. Your branch in Hingewadi pune was out of cash by afternoon,Displeasure
RT @sujitsarma: @Sootradhar just I've seen @TheOfficialSBI filling ATM at Guwahati,Miscellaneous
"@RBI Plz ask all the banks to refill the ATMs again?
@HDFCBank_Cares @AxisBankSupport @TheOfficialSBI @ICICIBank_Care @CitibankIN",Displeasure
Yet so many poor families do not have bank account. @narendramodi @PMOIndia @arunjaitley @RBI @TheOfficialSBI https://t.co/p99zYLRGIW,Miscellaneous
@KotakBankLtd also why is a Xerox copy of ID proof required when I have an account and am carrying he original for withdrawal,Displeasure
@AxisBankSupport  Again same standard (copy pasted) reply without resolution,Displeasure
Not really great dealing with @KotakBankLtd,Displeasure
"@Bollywoodbuff5 @AxisBankSupport Hi, the bank is closed today. However, you can get the currency notes (1/3)",Miscellaneous
@ICICIBank_Care Your ATMs in Kolkata and Howrah were closed yesterday? Your Cash Deposit Machines ain't functional either?,Displeasure
@TheOfficialSBI what then if a person is holding a valid ID proof but is not account holder. May be misused by black money holder on tips.,Miscellaneous
When will u deposit the cash in ATM? @HDFCBank_Cares @NeerajHDFCBank,Displeasure
"@TheOfficialSBI We could not agree with SBI for debiting cash handling charge for deposit, as we are forced to deposit it to get fresh note.",Displeasure
@AxisBankSupport no where in @RBI circular it is mentioned. Please let us know if mentioned.,Miscellaneous
@RBI @TheOfficialSBI @ICICIBank_Care @HDFC_Bank @VijayaBankIndia No #ATM operational #raipur ..Plz start the services ASAP,Displeasure
"Today @TheOfficialSBI &amp; @ICICIBank Open 8 AM that's She Got New Note or take Pic Inside Bank @
@vidya7281 https://t.co/DH2ihLbVrR",Miscellaneous
"@HDFC_Bank @TheOfficialSBI @ICICIBank_Care @AxisBankSupport @KotakBankLtd Take my Kudos to u r staff &amp; ATM Guys, they r real heroes today",Compliment
@TheOfficialSBI more than 10atm inmycityBallia(up) but oneortwo havemoney throughout year...yesterday onlyoneatm has worked.,Displeasure
@AxisBankSupport @RBI been submitted 2 times in last one month.,Miscellaneous
@AxisBankSupport @AxisBank : Have applied 4 Bank Account opening in Ghatkopar East Branch  since Feb 2016 still incomplete #FAIL #AxisBank,Displeasure
"12day ago i am fil fourm. Sbi branch 13841 for
netbanking passward did
not recived by indianpost
but why @TheOfficialSBI",Displeasure
@ICICIBank_Care I have not received any email from ICICI on 12th Oct. Request you to resend the same.,Displeasure
Let Existing Cash with Banks to be Used only to Exchange Notes by All Needy People . @TheOfficialSBI @ICICIBank @DasShaktikanta @AxisBank,Miscellaneous
@HDFCBank_Cares  none of atm in indira nagar bangalore is working..,Displeasure
@ChandaDebabrata @upma23 @clemenza ; @TheOfficialSBI BOM the worst in customer service efficiency  mera baap kaun hai type man the counters,Displeasure
@raj32700 You can get in touch with them through their Twitter handle @TheOfficialSBI or their website https://t.co/t1uwck1UH3.,Miscellaneous
@alok_bhatt @MODl_G @CNBCTV18Live @TheOfficialSBI most of them are khangressi n aaptards,Displeasure
RT @gokhaleashwin: ATMs in Yelahanka (Bangalore North) need refilling. @ICICIBank_Care,Displeasure
@TheOfficialSBI submitted request form to branch for mobile no approval b4 diwali. Ref no EHS007695490 followed up 3 times not approved yet.,Displeasure
@ICICIBank_Care Thanks for the reply. Pls DM me if you want more details.,Compliment
"@TheOfficialSBI 
@HDFC_Bank 
@ICICIBank_Care 

The kiosks are not good in front of #ATMs  or #Banks",Displeasure
@CPMumbaiPolice @TheOfficialSBI Received call from 084347 65740 asking for SBI card details and abusing over d phone.Can you track and nab?,Miscellaneous
@TheOfficialSBI @abndnkmtr I m so glad I don't have an account in ur bank. The banks that I have accounts serve in my language. @CTRavi_BJP,Miscellaneous
@RBI_India @TheOfficialSBI utter chaos at ATM's...sir can't u press multiple mobile ATM's into service at various places in cities&amp; towns,Displeasure
@ICICIBank_Care hopefully this will not take 6 months :-),Miscellaneous
Worst corporate banking experience ever! if @ICICIBank @ICICIBank_Care can't care for its corporate clients then it is doomed to fail.,Displeasure
Almost 10AM still no bank or ATM open #frustrated  @TheOfficialSBI,Displeasure
@ICICIBank @ICICIBank_Care well done Icici bank..... https://t.co/P7N4wzPT68,Compliment
"@ICICIBank_Care I am sure one of them must be wear gloves, mask and broom and clean India, pose for camera, why was my account transferred",Miscellaneous
@bankofbaroda @UnionBankTweets @allahabadbank4u @RBI Still atms are not working,Displeasure
One of the worst banks to be a customer of @HomeLoansByHDFC @HDFCBank_Cares &gt; You should be named HDFC doesnt care,Displeasure
"@pragsrats @AxisBankSupport Hi, please provide the transaction details at https://t.co/lRo11NcCAX for us to look into it.",Miscellaneous
RT @raj142004: .@TheOfficialSBI No any reply of SMS service UNHAPPY of SBI... It is useless service. Als no twt reply from @TheOfficialSBI,Displeasure
RT @Aaditya7549: @KotakBankLtd shame ful act done to me . No resolution given . Despite many efforts . @KotakBankLtd u suck my hard  earned,Displeasure
@TheOfficialSBI @abndnkmtr @CMofKarnataka @OneindiaKannada @KaliKannada @OneindiaKannada shut your branches from non hindi belt this is sick,Displeasure
@TheOfficialSBI you guys dont reply or just like your website you dont seem to bother?,Displeasure
"@arunjaitley @PMOIndia @TheOfficialSBI since it will take some time to recalibrate atms, we need to resort to manual banking. Hence 247 sug",Miscellaneous
@ansarikashif7 @TheOfficialSBI @OfficeOfRG this is a branch inside parliament house,Miscellaneous
Thanks @TheOfficialSBI  for the valuable information,Compliment
@TheOfficialSBI sbi bank employees are finding ways to lure costumers to set up non PAN account to launder cash. Catch them.,Miscellaneous
"@TheOfficialSBI  pls ensure senior citizens are given preference for exchange , big queue at tiruppur ( kumar nagar) lots of sr citizen",Displeasure
@AxisBankSupport Okay m waiting,Miscellaneous
Kudos to @KotakBankLtd for depositing the old notes via cash pick from home. Great bank 2 bank with. No worries at all.,Compliment
@ICICIBank_Care ..and this is what u will do to Privilege customers what will u do to ordinary customers or enemies?,Displeasure
"@pmhariyani @TheOfficialSBI the employees aretelling meevery time, bank isnot appoint,howcan u run with 4employees in goodrevenuebranch ?",Displeasure
"@TheOfficialSBI 
At ATM 2000. At counter 4000 and at phone ..........",Miscellaneous
@Baalkeeg @PMOIndia @FinMinIndia @arunjaitley @sanjaynirupam @CMOMaharashtra @ArvindKejriwal @AxisBankSupport repeat customer on next day,Miscellaneous
