"@AxisBankSupport thank you, have sent a mail on the same.",Miscellaneous
@AxisBankSupport I hv raised a query on d link provided by you'll,Miscellaneous
@AxisBankSupport Can you please tell me ONE single ATM in Gurgaon which is working?,Displeasure
@KotakBankLtd would lite to appreciate kotak bank for his services ..the way they are serving the nation is amazing,Compliment
@ICICIBank_Care it's working fine now. Thanks.,Compliment
Appreciate service of @AxisBankSupport.Continuosly refilling atms wen so cald largst bks@HDFCBank_Cares @TheOfficialSBI havent opnd atm once,Compliment
"@HDFCBank_Cares crowd at westmambalam branch in chennai , kudo's for the staff at the branch for handling the quire https://t.co/B4x3i5zEuN",Compliment
@ICICIBank_Care high call volume at wealth management I believe. Ivr repeatedly said hold for 59 seconds and call was answered in 10 mins,Displeasure
@HDFC_Bank @AxisBank @TheOfficialSBI Looks like some of ur bank managers are xchanging higher values of currency with 10-30% commission@RBI,Displeasure
@TheOfficialSBI Hello guys what happened to my complaint about update mobile no,Displeasure
@TheOfficialSBI @arunjaitley Sir !!You blamed Bank to be responsible for Exserviceman n Bank SBI is forcing me to become defaulter.,Displeasure
@CKforCleanIndia ICICI bank have degraded to the lowest. For a simple request visited bank 5 times already. @ICICIBank @ICICIBank_Care,Displeasure
@KotakBankLtd KHOPAT THANE BRANCH MR SHIVA MR DIPESH MR GIRISH THERE AUDITOR THE WHOLE STAFF INCLUDING PEON WATCHMAN ALL COOPERATIVE.I LIKE,Compliment
RT @TheOfficialSBI: @Breathedreamgo We are making all efforts to provide uninterrupted service at all our ATMs. (2/3),Miscellaneous
A small #ATM room which is equipped with 3 ACs and 4 tubelights is asking me not to print receipt to save environment. @HDFCBank_Cares,Displeasure
"@TheOfficialSBI 

There is no revert , what i should consider now",Miscellaneous
RT @debayanc3: @KotakBankLtd  please be a bit customer  oriented. I have been chasing you for my debit card and onlin3 updating.,Displeasure
@KotakBankLtd @udaykotak sir I have visited your kmbl vasai road branch twice in 2 months to open a.c..  no one responding.. why I dnt know,Displeasure
"@HDFCBank_Cares need swift code and international routing code for wire transfer, branch: Road no. 14, banjara hills, Hyderabad. Thanks",Miscellaneous
RT @kaw_shivani: @KotakBankLtd @rockingramola  -  worst bank. They have been giving me robotic answers since 21 Oct and issue not yet resol,Displeasure
"@TheOfficialSBI I am not getting the link directly,will u plz provide?
Also I don't have Kit for online banking..",Miscellaneous
"@HDFCBank_Cares Dear Manoj, Kindly please don't take any steps on my query.",Displeasure
@TheOfficialSBI is your website down? passport payment continuously failing..,Displeasure
"@HDFCBank_Cares Call several times , No one is giving proper information, feeling RAVAGED! Helpless ! #hdfc  #customerservice #banking #help",Displeasure
@ICICIBank_Care NAZIRA br asking for filling 2 form of Declaration for depositing specified notes &amp; Request Slip for exchange high Deno Note,Miscellaneous
".@TheOfficialSBI: Demonetisation drive working quite well; Rs 31,000 cr deposited yesterday.",Compliment
"@TheOfficialSBI @RBI  please enable UPI (unified payment interface) in all banks,",Displeasure
@AxisBankSupport oh I understand but many of the messages are repetitive and regarding Atms most of which have run out of money. So..,Miscellaneous
"@TheOfficialSBI is it possible to waive handling charges.I was depositing back the withdrawn money to my account, after PM announcement.",Miscellaneous
"@TheOfficialSBI dm me Customer care no. Of SBI buddy app
My money has not been credited in my accout which is refunded
#BanSbiBuddyApp",Displeasure
Dear @TheOfficialSBI Give instructions to issue Instant Debit Cards &amp; teach people how to use them. #Priority,Miscellaneous
RT @ukkuru: #SBIAnywhere @TheOfficialSBI Early Morning when I Used your site - We are experiencing network delays. Apologise for the inconv,Displeasure
"RT @AxisBankSupport: Step into the future of payments with M-Visa Merchant App. Now, make contactless payments by scanning QR codes. https:",Miscellaneous
@KotakBankLtd how many years you work for small issue. Pathetic service.,Displeasure
@bankofbaroda make separate Q for deposit/exchange/withdrawl at all branches.very bad management by your staff at all the branches.,Displeasure
"RT @nildeore: talked to several persons who wer in exchange queue of old currency. Hindi form wud ease their pain. @RBI @TheOfficialSBI 
#B",Displeasure
@HDFCBank_Cares now plz let me know how many days u want to check.. almost 15 days gone.. no proper response provided..,Displeasure
"@sandip_rail @AxisBankSupport Hi, for car loan information, please visit the following link: https://t.co/kY09Nq2pFC.",Miscellaneous
@TheOfficialSBI I don't have Net banking password.. Thank you so much..Writing an e-mail to your chairman,Miscellaneous
"They have to exchange 17 lks crores , when will they do it @UttarandhraNow @RBI @arunjaitley @TheOfficialSBI @ICICIBank",Miscellaneous
@KotakBankLtd @udaykotak  Let's other customers come to know that solving a simple case how much time you required as it's your bank case .,Displeasure
"#RahulGandhi at @TheOfficialSBI branch 
https://t.co/mrapiWq2q3",Miscellaneous
@bankofbaroda He refused to give money to me with use check facility as my checkbook was empty and he is so rude with everyone there,Displeasure
@TheOfficialSBI still your Allahabad main branch is not open https://t.co/5C1zTfL2Gx,Displeasure
"@TheOfficialSBI Thanks, already withdrawn 10,000/= through cheque.",Compliment
"@TheOfficialSBI u want money frm kannada,Tamil,Telugu,Marathi etc bt will respond only in hindi/eng?Serve in our lang else quit @abndnkmtr",Displeasure
@HDFCBank_Cares how much days it takes to refund the amount,Displeasure
"8am you said. Till 8.40 not open(may open later), ATM closed @ICICIBank_Care @ndtv @ICICIBank @Outlookindia https://t.co/pGEQ0BXxNV",Displeasure
@manakgupta @bainjal @TheOfficialSBI The instigators of violence may be AAP goons. Police to investigate. AK49 is from IAC. Shameless pigs,Displeasure
@TheOfficialSBI Please FUCK OFF! You are fit to serve handi speaking paan stained yellow teeth beings.,Displeasure
"@bankofbaroda appoints its new MD &amp; CEO Capital Markets
https://t.co/SzEAqeISKK
Subscribe Newsletter: https://t.co/hz6bZd94S9",Miscellaneous
@AxisBank @AxisBankSupport Bunch of inefficient &amp;incapable employees are harassing customers and no action has been taken till now.,Displeasure
@diparashar @FinMinIndia @neha_aks @TheOfficialSBI I hope it is.,Miscellaneous
@KotakBankLtd  Active bank to enroll customers &amp; actively guide them about finance.,Compliment
@ICICIBank_Care can you please answer this ?,Miscellaneous
RT @Norafatehi: First money was debited from my account without my authorization they hvnt help me with this its been 8 days  @KotakBankLtd,Displeasure
Specially @TheOfficialSBI https://t.co/9RsyNqw0BM,Miscellaneous
